date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:34:36	32710/32710	---M-Z	200	added ('OK')	text/html	etag:%2212a1e8d-7fc6-5317688686c00%22	http://www.niyati.com/hotel-website-design.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/hotel-website-design.html	(from http://www.niyati.com/sitemap.htm)
19:34:38	30462/30462	---M-Z	200	added ('OK')	text/html	etag:%2212a0008-76fe-53176892ec940%22	http://www.niyati.com/travel-website-design.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/travel-website-design.html	(from http://www.niyati.com/sitemap.htm)
19:34:39	32098/32098	---M-Z	200	added ('OK')	text/html	etag:%2212a099e-7d62-531768bfbf300%22	http://www.niyati.com/medical-website-design.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/medical-website-design.html	(from http://www.niyati.com/sitemap.htm)
19:34:41	29613/29613	---M-Z	200	added ('OK')	text/html	etag:%2212a0a26-73ad-531768af88cc0%22	http://www.niyati.com/non-profit-website.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/non-profit-website.html	(from http://www.niyati.com/sitemap.htm)
19:34:43	31947/31947	---M-Z	200	added ('OK')	text/html	etag:%2212a1315-7ccb-53184d2955780%22	http://www.niyati.com/educational-website-design.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/educational-website-design.html	(from http://www.niyati.com/sitemap.htm)
19:34:44	26181/26181	---M-Z	200	added ('OK')	text/html	etag:%2212a08ed-6645-53184d2b3dc00%22	http://www.niyati.com/blog-design.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog-design.html	(from http://www.niyati.com/sitemap.htm)
19:34:46	31997/31997	---M-Z	200	added ('OK')	text/html	etag:%2212a18bd-7cfd-53184d2b3dc00%22	http://www.niyati.com/real-estate-website.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/real-estate-website.html	(from http://www.niyati.com/sitemap.htm)
19:34:47	283/283	---M--	302	error ('Found')	text/html	date:Sun,%2019%20Jun%202016%2014:04:48%20GMT	http://www.niyati.com/http	C:/My%20Web%20Sites/Niyati/www.niyati.com/http.1f3.delayed	(from http://www.statcounter.com/counter/counter.js)
19:34:48	283/283	---M--	302	error ('Found')	text/html	date:Sun,%2019%20Jun%202016%2014:04:49%20GMT	http://www.niyati.com/statcounter.com/localstorage/	C:/My%20Web%20Sites/Niyati/www.niyati.com/statcounter.com/localstorage/index.html	(from http://www.statcounter.com/counter/counter.js)
19:35:07	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.1f4.delayed	(from http://www.niyati.com/404-error.htm)
19:35:07	0/-1	---M--	302	error ('')			http://www.niyati.com/includes/ajaxload.js	C:/My%20Web%20Sites/Niyati/www.niyati.com/includes/ajaxload.1f5.delayed	(from http://www.niyati.com/404-error.htm)
19:35:13	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.1f6.delayed	(from http://www.niyati.com/web-design-cost-skype.htm)
19:35:15	313/313	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:05:15%20GMT	http://www.niyati.com/web-design-cost2.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/web-design-cost2.1f7.delayed	(from http://www.niyati.com/web-design-cost-skype.htm)
19:35:15	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.1f8.delayed	(from http://www.niyati.com/mobile-app-cost-skype.htm)
19:35:15	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.1f9.delayed	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:19	16371/16371	---M--	200	added ('OK')	image/jpeg	etag:%22e42a02-3ff3-4eafac7397e00%22	http://www.niyati.com/blog/wp-content/uploads/2013/11/art-gallery-branding.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/2013/11/art-gallery-branding.jpg	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:24	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:05:18%20GMT	http://www.niyati.com/blog/?p=1344	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/indexc918.html	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:29	1027/1027	---M-Z	200	added ('OK')	text/xml	etag:%22ba9c3623e722e071f4540b63737e454e%22	http://www.niyati.com/blog/2013/11/30/art-gallery-branding/feed/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2013/11/30/art-gallery-branding/feed/index.html	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:30	30777/30777	---M--	200	added ('OK')	image/jpeg	etag:%22e42a04-7839-4eafac86aab00%22	http://www.niyati.com/blog/wp-content/uploads/2013/11/art-gallery-collaterals-1.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/2013/11/art-gallery-collaterals-1.jpg	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:35	72426/72426	---M--	200	added ('OK')	image/jpeg	etag:%22e42a12-11aea-4eafac96e1140%22	http://www.niyati.com/blog/wp-content/uploads/2013/11/art-gallery-collaterals-2.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/2013/11/art-gallery-collaterals-2.jpg	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:37	46566/46566	---M--	200	added ('OK')	image/jpeg	etag:%22e42a13-b5e6-4eafaca623540%22	http://www.niyati.com/blog/wp-content/uploads/2013/11/art-gallery-collaterals-3.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/2013/11/art-gallery-collaterals-3.jpg	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:37	6292/6292	---M--	200	added ('OK')	image/jpeg	etag:%221320750-1894-4e2f5100d13c0%22	http://www.niyati.com/blog/wp-content/uploads/cooksense_big-150x150.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/cooksense_big-150x150.jpg	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:39	6274/6274	---M--	200	added ('OK')	image/jpeg	etag:%22132074f-1882-4e2f5100d13c0%22	http://www.niyati.com/blog/wp-content/uploads/shrevin-150x150.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/shrevin-150x150.jpg	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:41	36565/36565	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:05:18%20GMT	http://www.niyati.com/blog/2014/04/21/ios-app-developers-chennai/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2014/04/21/ios-app-developers-chennai/index.html	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:41	6677/6677	---M--	200	added ('OK')	image/jpeg	etag:%221340594-1a15-52a8adc929280%22	http://www.niyati.com/blog/wp-content/uploads/2016/01/corporate-web-design-150x150.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/2016/01/corporate-web-design-150x150.jpg	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:41	112660/112660	---M--	200	added ('OK')	image/jpeg	etag:%22e42d00-1b814-4ec5fb3892340%22	http://www.niyati.com/blog/wp-content/uploads/2013/11/asian-art-gallery-website.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/2013/11/asian-art-gallery-website.jpg	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:43	9761/9761	---M--	200	added ('OK')	image/jpeg	etag:%221320890-2621-4e2f6e0ab5680%22	http://www.niyati.com/blog/wp-content/uploads/artist-website-design-150x150.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/artist-website-design-150x150.jpg	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:43	0/-1	---M--	301	error ('')			http://www.niyati.com/web-application-development.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/web-application-development.203.delayed	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:44	17/17	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:05:44%20GMT	http://www.niyati.com/blog/2013/11/30/art-gallery-branding/?cf_action=sync_comments&post_id=1344	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2013/11/30/art-gallery-branding/indexee7c.html	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:44	0/-1	---M--	301	error ('')			http://www.niyati.com/search-engine-marketing.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/search-engine-marketing.204.delayed	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:46	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.205.delayed	(from http://www.niyati.com/blog/2013/11/20/restaurant-logo-design/)
19:35:46	34599/34599	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:05:39%20GMT	http://www.niyati.com/blog/2012/03/15/logo-design-for-cooksense/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/03/15/logo-design-for-cooksense/index.html	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:52	35203/35203	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:05:43%20GMT	http://www.niyati.com/blog/2012/11/08/artist-website-design/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/11/08/artist-website-design/index.html	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:55	37392/37392	---M--	200	added ('OK')	image/jpeg	etag:%22e42a1d-9210-4eb9a59bea580%22	http://www.niyati.com/blog/wp-content/uploads/2013/11/restaurant-logo-design1.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/2013/11/restaurant-logo-design1.jpg	(from http://www.niyati.com/blog/2013/11/20/restaurant-logo-design/)
19:35:57	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:05:44%20GMT	http://www.niyati.com/blog/2013/11/30/art-gallery-branding/1344%20http://www.niyati.com/blog/?p=1344	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2013/11/30/art-gallery-branding/1344%20http_/www.niyati.com/blog/indexc918.html	(from http://www.niyati.com/blog/2013/11/30/art-gallery-branding/)
19:35:58	4931/4931	---M--	200	added ('OK')	image/jpeg	etag:%221320b83-1343-4e2f6e0e85f80%22	http://www.niyati.com/blog/wp-content/uploads/TreasureTrove-150x150.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/TreasureTrove-150x150.jpg	(from http://www.niyati.com/blog/2013/11/20/restaurant-logo-design/)
19:36:03	2550/2550	---M-Z	200	added ('OK')	text/xml	etag:%22ba9c3623e722e071f4540b63737e454e%22	http://www.niyati.com/blog/2013/11/20/restaurant-logo-design/feed/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2013/11/20/restaurant-logo-design/feed/index.html	(from http://www.niyati.com/blog/2013/11/20/restaurant-logo-design/)
19:36:04	9726/9726	---M--	200	added ('OK')	image/jpeg	etag:%221320756-25fe-4e2f549ced800%22	http://www.niyati.com/blog/wp-content/uploads/Megatech-Large-150x150.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/Megatech-Large-150x150.jpg	(from http://www.niyati.com/blog/2013/11/20/restaurant-logo-design/)
19:36:08	0/-1	---M--	301	error ('')			http://www.niyati.com/web-application-development.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/web-application-development.209.delayed	(from http://www.niyati.com/blog/2013/11/20/restaurant-logo-design/)
19:36:08	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:05:49%20GMT	http://www.niyati.com/blog/?p=1411	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/index0b5c.html	(from http://www.niyati.com/blog/2013/11/20/restaurant-logo-design/)
19:36:11	17/17	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:06:11%20GMT	http://www.niyati.com/blog/2013/11/20/restaurant-logo-design/?cf_action=sync_comments&post_id=1411	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2013/11/20/restaurant-logo-design/index8675.html	(from http://www.niyati.com/blog/2013/11/20/restaurant-logo-design/)
19:36:11	0/-1	---M--	301	error ('')			http://www.niyati.com/search-engine-marketing.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/search-engine-marketing.20a.delayed	(from http://www.niyati.com/blog/2013/11/20/restaurant-logo-design/)
19:36:11	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.20b.delayed	(from http://www.niyati.com/blog/2012/07/02/real-estate-logo-design/)
19:36:15	34211/34211	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:05:59%20GMT	http://www.niyati.com/blog/2012/05/30/logo-design-home-decor/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/05/30/logo-design-home-decor/index.html	(from http://www.niyati.com/blog/2013/11/20/restaurant-logo-design/)
19:36:20	35082/35082	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:06:05%20GMT	http://www.niyati.com/blog/2012/02/27/corporate-website-design-for-megatech-control/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/02/27/corporate-website-design-for-megatech-control/index.html	(from http://www.niyati.com/blog/2013/11/20/restaurant-logo-design/)
19:36:23	44172/44172	---M--	200	added ('OK')	image/jpeg	etag:%221320f34-ac8c-4cdf49f968a00%22	http://www.niyati.com/blog/wp-content/uploads/shrevin.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/shrevin.jpg	(from http://www.niyati.com/blog/2012/07/02/real-estate-logo-design/)
19:36:26	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:06:10%20GMT	http://www.niyati.com/blog/2013/11/20/restaurant-logo-design/1411%20http://www.niyati.com/blog/?p=1411	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2013/11/20/restaurant-logo-design/1411%20http_/www.niyati.com/blog/index0b5c.html	(from http://www.niyati.com/blog/2013/11/20/restaurant-logo-design/)
19:36:26	0/-1	---M--	301	error ('')			http://www.niyati.com/logo-design-cost.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/logo-design-cost.20d.delayed	(from http://www.niyati.com/blog/2012/07/02/real-estate-logo-design/)
19:36:31	1017/1017	---M-Z	200	added ('OK')	text/xml	etag:%22ba9c3623e722e071f4540b63737e454e%22	http://www.niyati.com/blog/2012/07/02/real-estate-logo-design/feed/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/07/02/real-estate-logo-design/feed/index.html	(from http://www.niyati.com/blog/2012/07/02/real-estate-logo-design/)
19:36:38	35486/35486	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:06:17%20GMT	http://www.niyati.com/blog/2012/06/29/web-design-hospitality-services/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/06/29/web-design-hospitality-services/index.html	(from http://www.niyati.com/blog/2012/07/02/real-estate-logo-design/)
19:36:38	4882/4882	---M--	200	added ('OK')	image/jpeg	etag:%221320881-1312-4e2f5d4afd280%22	http://www.niyati.com/blog/wp-content/uploads/evelov1-150x150.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/evelov1-150x150.jpg	(from http://www.niyati.com/blog/2012/07/02/real-estate-logo-design/)
19:36:43	34346/34346	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:06:25%20GMT	http://www.niyati.com/blog/2012/07/29/web-design-biotech-company/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/07/29/web-design-biotech-company/index.html	(from http://www.niyati.com/blog/2012/07/02/real-estate-logo-design/)
19:36:44	5764/5764	---M--	200	added ('OK')	image/jpeg	etag:%2214c24a5-1684-4eb9a59bea580%22	http://www.niyati.com/blog/wp-content/uploads/2013/11/restaurant-logo-design1-150x150.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/2013/11/restaurant-logo-design1-150x150.jpg	(from http://www.niyati.com/blog/2012/07/02/real-estate-logo-design/)
19:36:44	0/-1	---M--	301	error ('')			http://www.niyati.com/web-application-development.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/web-application-development.210.delayed	(from http://www.niyati.com/blog/2012/07/02/real-estate-logo-design/)
19:36:46	17/17	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:06:46%20GMT	http://www.niyati.com/blog/2012/07/02/real-estate-logo-design/?cf_action=sync_comments&post_id=553	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/07/02/real-estate-logo-design/index8d88.html	(from http://www.niyati.com/blog/2012/07/02/real-estate-logo-design/)
19:36:46	0/-1	---M--	301	error ('')			http://www.niyati.com/search-engine-marketing.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/search-engine-marketing.211.delayed	(from http://www.niyati.com/blog/2012/07/02/real-estate-logo-design/)
19:36:49	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:06:28%20GMT	http://www.niyati.com/blog/?p=553	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/indexa7b7.html	(from http://www.niyati.com/blog/2012/07/02/real-estate-logo-design/)
19:36:49	283/283	---M--	302	error ('Found')	text/html	date:Sun,%2019%20Jun%202016%2014:06:50%20GMT	http://www.niyati.com/GET	C:/My%20Web%20Sites/Niyati/www.niyati.com/GET.212.delayed	(from http://www.niyati.com/includes/ajaxLoad.js)
19:36:54	34801/34801	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:06:40%20GMT	http://www.niyati.com/blog/2012/06/02/naming-branding-beauty-brand/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/06/02/naming-branding-beauty-brand/index.html	(from http://www.niyati.com/blog/2012/07/02/real-estate-logo-design/)
19:36:55	283/283	---M--	302	error ('Found')	text/html	date:Sun,%2019%20Jun%202016%2014:06:56%20GMT	http://www.niyati.com/images/ajax-loader.gif	C:/My%20Web%20Sites/Niyati/www.niyati.com/images/ajax-loader.213.delayed	(from http://www.niyati.com/includes/ajaxLoad.js)
19:36:59	0/-1	---M--	302	error ('')			http://www.niyati.com/GET	C:/My%20Web%20Sites/Niyati/www.niyati.com/GET.214.delayed	(from http://www.niyati.com/includes/ajaxLoad.js)
19:36:59	0/-1	---M--	302	error ('')			http://www.niyati.com/images/ajax-loader.gif	C:/My%20Web%20Sites/Niyati/www.niyati.com/images/ajax-loader.215.delayed	(from http://www.niyati.com/includes/ajaxLoad.js)
19:36:59	0/-1	---M--	302	error ('')			http://www.niyati.com/GET	C:/My%20Web%20Sites/Niyati/www.niyati.com/GET.216.delayed	(from http://www.niyati.com/includes/ajaxLoad.js)
19:36:59	0/-1	---M--	302	error ('')			http://www.niyati.com/images/ajax-loader.gif	C:/My%20Web%20Sites/Niyati/www.niyati.com/images/ajax-loader.217.delayed	(from http://www.niyati.com/includes/ajaxLoad.js)
19:36:59	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:06:46%20GMT	http://www.niyati.com/blog/2012/07/02/real-estate-logo-design/553%20http://www.niyati.com/blog/?p=553	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/07/02/real-estate-logo-design/553%20http_/www.niyati.com/blog/indexa7b7.html	(from http://www.niyati.com/blog/2012/07/02/real-estate-logo-design/)
19:37:00	283/283	---M--	302	error ('Found')	text/html	date:Sun,%2019%20Jun%202016%2014:07:01%20GMT	http://www.niyati.com/website-portfolio/favicon.ico	C:/My%20Web%20Sites/Niyati/www.niyati.com/website-portfolio/favicon.218.delayed	(from http://www.niyati.com/website-portfolio/2)
19:37:02	28456/28456	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:07:02%20GMT	http://www.niyati.com/website-portfolio/1	C:/My%20Web%20Sites/Niyati/www.niyati.com/website-portfolio/1.html	(from http://www.niyati.com/website-portfolio/2)
19:37:04	21314/21314	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:07:04%20GMT	http://www.niyati.com/website-portfolio/71/grand-hotel-moderne	C:/My%20Web%20Sites/Niyati/www.niyati.com/website-portfolio/71/grand-hotel-moderne.html	(from http://www.niyati.com/website-portfolio/2)
19:37:11	20831/20831	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:07:12%20GMT	http://www.niyati.com/website-portfolio/70/gcore	C:/My%20Web%20Sites/Niyati/www.niyati.com/website-portfolio/70/gcore.html	(from http://www.niyati.com/website-portfolio/2)
19:37:12	53772/53772	---M--	200	added ('OK')	image/jpeg	etag:%223440ea5-d20c-5306fa57589c0%22	http://www.niyati.com/upload/website/thumb_GrandHM_tn.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/upload/website/thumb_GrandHM_tn.jpg	(from http://www.niyati.com/website-portfolio/2)
19:37:20	20924/20924	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:07:21%20GMT	http://www.niyati.com/website-portfolio/69/elektrosmog	C:/My%20Web%20Sites/Niyati/www.niyati.com/website-portfolio/69/elektrosmog.html	(from http://www.niyati.com/website-portfolio/2)
19:37:24	21227/21227	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:07:24%20GMT	http://www.niyati.com/website-portfolio/68/magnus	C:/My%20Web%20Sites/Niyati/www.niyati.com/website-portfolio/68/magnus.html	(from http://www.niyati.com/website-portfolio/2)
19:37:26	64052/64052	---M--	200	added ('OK')	image/jpeg	etag:%223440dc0-fa34-5306fa4445cc0%22	http://www.niyati.com/upload/website/thumb_Gcore_tn.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/upload/website/thumb_Gcore_tn.jpg	(from http://www.niyati.com/website-portfolio/2)
19:37:30	56064/56064	---M--	200	added ('OK')	image/jpeg	etag:%223440dad-db00-5306ec3056600%22	http://www.niyati.com/upload/website/thumb_07_T.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/upload/website/thumb_07_T.jpg	(from http://www.niyati.com/website-portfolio/2)
19:37:32	20988/20988	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:07:29%20GMT	http://www.niyati.com/website-portfolio/63/asian-art-gallery	C:/My%20Web%20Sites/Niyati/www.niyati.com/website-portfolio/63/asian-art-gallery.html	(from http://www.niyati.com/website-portfolio/2)
19:37:34	21034/21034	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:07:35%20GMT	http://www.niyati.com/website-portfolio/64/beaches-at-hawks-nest	C:/My%20Web%20Sites/Niyati/www.niyati.com/website-portfolio/64/beaches-at-hawks-nest.html	(from http://www.niyati.com/website-portfolio/2)
19:37:38	20882/20882	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:07:39%20GMT	http://www.niyati.com/website-portfolio/66/you-webhost	C:/My%20Web%20Sites/Niyati/www.niyati.com/website-portfolio/66/you-webhost.html	(from http://www.niyati.com/website-portfolio/2)
19:37:48	75635/75635	---M--	200	added ('OK')	image/jpeg	etag:%223440c73-12773-5306fa0b0d5c0%22	http://www.niyati.com/upload/website/thumb_Beaches_tn.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/upload/website/thumb_Beaches_tn.jpg	(from http://www.niyati.com/website-portfolio/2)
19:37:50	21187/21187	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:07:50%20GMT	http://www.niyati.com/website-portfolio/65/buckingham-gardens	C:/My%20Web%20Sites/Niyati/www.niyati.com/website-portfolio/65/buckingham-gardens.html	(from http://www.niyati.com/website-portfolio/2)
19:37:52	71199/71199	---M--	200	added ('OK')	image/jpeg	etag:%223440c9c-1161f-5306e92253100%22	http://www.niyati.com/upload/website/thumb_04_T.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/upload/website/thumb_04_T.jpg	(from http://www.niyati.com/website-portfolio/2)
19:37:54	20721/20721	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:07:55%20GMT	http://www.niyati.com/website-portfolio/67/centum-international	C:/My%20Web%20Sites/Niyati/www.niyati.com/website-portfolio/67/centum-international.html	(from http://www.niyati.com/website-portfolio/2)
19:38:12	132632/132632	---M--	200	added ('OK')	image/jpeg	etag:%2234412b7-20618-530719272fb80%22	http://www.niyati.com/upload/website/thumb_Magnus_tn.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/upload/website/thumb_Magnus_tn.jpg	(from http://www.niyati.com/website-portfolio/2)
19:38:15	130/130	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:08:15%20GMT	http://www.niyati.com/website-portfolio/87/favicon.ico	C:/My%20Web%20Sites/Niyati/www.niyati.com/website-portfolio/87/favicon.html	(from http://www.niyati.com/website-portfolio/87/startup-buddy)
19:38:16	87428/87428	---M--	200	added ('OK')	image/jpeg	etag:%223440cd0-15584-5306fa331b440%22	http://www.niyati.com/upload/website/thumb_Centum_tn.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/upload/website/thumb_Centum_tn.jpg	(from http://www.niyati.com/website-portfolio/2)
19:38:21	1279/1279	---M--	200	added ('OK')	image/png	etag:%2212a1927-4ff-50f6a9aa4e0c0%22	http://www.niyati.com/images/prev-arr.png	C:/My%20Web%20Sites/Niyati/www.niyati.com/images/prev-arr.png	(from http://www.niyati.com/website-portfolio/87/startup-buddy)
19:38:24	1261/1261	---M--	200	added ('OK')	image/png	etag:%2212a1905-4ed-50f6a960df380%22	http://www.niyati.com/images/next-arr.png	C:/My%20Web%20Sites/Niyati/www.niyati.com/images/next-arr.png	(from http://www.niyati.com/website-portfolio/87/startup-buddy)
19:38:25	1111/1111	---M--	200	added ('OK')	image/png	etag:%2212a18e2-457-50f6a9167c400%22	http://www.niyati.com/images/icon-detail.png	C:/My%20Web%20Sites/Niyati/www.niyati.com/images/icon-detail.png	(from http://www.niyati.com/website-portfolio/87/startup-buddy)
19:38:42	115653/115653	---M--	200	added ('OK')	image/jpeg	etag:%223440c89-1c3c5-53070b8a75e00%22	http://www.niyati.com/upload/website/thumb_Buckingham_tn.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/upload/website/thumb_Buckingham_tn.jpg	(from http://www.niyati.com/website-portfolio/2)
19:38:44	128/128	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:08:44%20GMT	http://www.niyati.com/website-portfolio/85/favicon.ico	C:/My%20Web%20Sites/Niyati/www.niyati.com/website-portfolio/85/favicon.html	(from http://www.niyati.com/website-portfolio/85/ramkay-fiat)
19:39:17	75565/75565	---M--	200	added ('OK')	image/jpeg	etag:%223440c39-1272d-5307115fea180%22	http://www.niyati.com/upload/website/large_20_inn2.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/upload/website/large_20_inn2.jpg	(from http://www.niyati.com/website-portfolio/87/startup-buddy)
